seller-sku,asin1,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode
2E-U4OB-35W2,786868619,"Stolen Lives: Twenty Years in a Desert Jail (Oprah's Book Club) [Jun 01, 2001] Malika Oufkir; Michele Fitoussi and Ros Schwartz",,0828SQ804Z1,5,1,2017-08-28 14:46:28 PDT,1,,2,,,786868619,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2F-P468-CP6I,B0182Q6DYK,"Anarchy Comics by Spain Rodriguez (2013-01-10) [Paperback] [Jan 01, 1800] Spain Rodriguez; Sharon Rudahl; Jay Kinney;",,0827SM7U9Z1,11.87,1,2017-08-27 16:03:23 PDT,1,Signed by Jay Kinney. Sticker from retailer on front cover.,3,,,B0182Q6DYK,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2F-WFPT-9YYF,B002MHMMLY,"The Crossing [Leather Bound] [Jan 01, 1904] Winston Churchill; Sydney Adamson and Lillian Bayliss",,0827SM7XSQD,9.64,1,2017-08-27 16:04:28 PDT,1,,3,,,B002MHMMLY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2GE-LAJ-ZQ0,B000LV7WTU,"Brann, the Iconoclast, A Collection of the Writings of W.C. Brann, Volume I Only [Unknown Binding] [Jan 01, 1898]",,0316UZE2VUP,35,1,2018-03-16 15:57:13 PDT,1,"Herz Brothers, 1898. No dust jacket. Some underlining in pencil on the table of contents, pages otherwise clean and unmarked. Cover in good condition, and tight binding. Previous owner's inscription on the flyleaf.",3,,,B000LV7WTU,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2GP-71Q-800,B000SOW6DC,"Gods, Graves, & Scholars: The Story of Archaeology. Second, revised and substantially enlarged edition [Hardcover] [Jan 01, 1967] C. W. Ceram",,0911SCEMA77,7,1,2017-09-11 09:53:21 PDT,1,"Knopf, 1967. Second Edition. No dust jacket, otherwise very good condition.",4,,,B000SOW6DC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2H-V572-M4RV,435074105,"Peace Without Profit (African Issues) [Dec 02, 1996] Hanlon, Joseph",,0908S3G7MOP,3,1,2017-09-08 11:27:22 PDT,1,,2,,,435074105,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2I-SKR3-HPJB,B000SRPD6G,"Existential Psychology. Random House Studies in Psychology [Paperback] [Jan 01, 1961] May, Rollo (ed.); Allport, Gordon; Feifel, Herman; Maslow, Abraham; Rogers, Carl",,0827SM7UBC7,10,1,2017-08-27 16:03:23 PDT,1,,2,,,B000SRPD6G,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2L-T3K2-H45U,B008FHQSRO,"Mr. Monsters Hi-Voltage Super Science No.1 (Jan.1987) [Comic] [Jan 01, 1987] Catherine Yronwode",,0827SM7ZZN7,5,1,2017-08-27 16:05:47 PDT,1,,3,,,B008FHQSRO,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2LE-JC9-JEB,B01BMPKARO,"Story of a Secret State [Hardcover] [Jan 01, 1944] Katz, Daniel; Kahn, Robert L.",,1205SBT2Z0D,5,1,2017-12-04 16:44:53 PST,1,"H. Wolff, 1944. No dust jacket, otherwise in very good condition. Cover in excellent condition, and is tan rather than red. Binding tight. No notes, underlining, or highlighting on the pages. Slight discoloration on title page, table of contents page, and inside of front cover from paperclip.",3,,,B01BMPKARO,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2M-9RCJ-35VT,882822292,"13 Days of Terror: Held Hostage by Al-Qaeda Linked Extremists -- A True Story [Jun 01, 2003] Williams, Greg",,0828SQ808CP,5,1,2017-08-28 14:46:47 PDT,1,,1,,,882822292,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2N-94DP-6UZC,397012586,"Snapping: America's Epidemic of Sudden Personality Change [Jun 01, 1978] Conway, Flo and Siegelman, Jim",,0908S04RR81,5,1,2017-09-07 17:02:23 PDT,1,,3,,,397012586,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2O-IZA5-3LTN,394565339,"Reunion: A Memoir [Hardcover] [May 12, 1988] Hayden, Tom",,0409UWEMZZ7,4,1,2018-04-09 12:56:41 PDT,1,"Random House, 1988. Cover in excellent condition. Binding tight, pages clean and unmarked.",2,,,394565339,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2P-6S9J-G8B1,399130934,"Burton [Feb 14, 1986] Alpert, Hollis",,0908S3ALASP,5,1,2017-09-08 11:09:09 PDT,1,First edition with full number line.,7,,,399130934,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2Q-56BB-DB0F,440504341,"Asimov's Guide to Halley's Comet [Sep 01, 1985] Asimov, Isaac",,0911SCDO71P,3,1,2017-09-11 09:34:24 PDT,1,,4,,,440504341,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2R-X459-D4Z4,B000MCNLSY,"Qpb Mammoth Book Of Erotica [Paperback] [Jan 01, 1997] Jakubowski, Maxim, Editor; Barker, Clime; Cohen, Leonard; Delany, Samuel R.; Meltzer, David; Rice, Anne...",,0827SM7UCR1,3,1,2017-08-27 16:03:24 PDT,1,,2,,,B000MCNLSY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2R-YEHD-2LH9,525940685,"Bitter Scent: The Case of L'Oreal, Nazis, and the Arab Boycott [Nov 01, 1996] Bar-Zohar, Michael",,1116S7F0S1P,3.99,1,2017-11-16 13:13:31 PST,1,"Very good condition. Dust jacket in very good condition. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,525940685,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2R6-ZXF-5KW,050002104X,"Egyptians (Ancient Peoples & Places) [Jul 01, 1984] Aldred, Cyril",,1205SF6O807,4,1,2017-12-05 13:38:30 PST,1,"Very good condition. Dust jacket in excellent condition. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,050002104X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2S-HNB5-AQRI,B0007HJN40,"Memoirs: A Documentary of the Nazi Twilight [Jan 01, 1961] Doenitz, Karl",,0403UGEU7ZD,5,1,2018-04-03 09:47:52 PDT,1,"Belmont Books, 1961. Cover in very good condition with mild shelf wear on the edges. Binding tight, pages clean and unmarked.",2,,,B0007HJN40,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2T-57LV-RDC1,1595340017,"Fifty Years of the Texas Observer [Paperback] [Aug 11, 2004] Miller, Char and Ivins, Molly",,0914SU5DI7J,4,1,2017-09-14 11:21:15 PDT,1,,2,,,1595340017,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
2V-6L0V-5EGT,525474420,"Footholds [Dec 01, 1976] Slater, Philip",,0828SQ803Z7,3,1,2017-08-28 14:46:31 PDT,1,,4,,,525474420,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
30-9EEL-T1RR,62500171,"Reality Isn't What It Used to Be: Theatrical Politics, Ready-to-Wear Religion, Global Myths, Primitive Chic, and Other Wonders of the Postmodern World [Feb 14, 1992] Walter Truett Anderson",,0907SUZTIND,3,1,2017-09-06 17:28:18 PDT,1,,2,,,62500171,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
30-IBSO-WOVK,1567510108,"Letters from Lexington: Reflections on Propaganda [Feb 01, 1993] Chomsky, Noam",,0828SQ7YU7P,1.97,1,2017-08-28 14:45:27 PDT,1,,2,,,1567510108,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
301-TZ2-N2U,B000U43XBO,"Blue Devil #2 [Comic] [Jan 01, 1984] Gary Cohn",,0827SM8003V,3,1,2017-08-27 16:05:48 PDT,1,,3,,,B000U43XBO,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
31-7TKI-AVEP,471491195,"Binge: What Your College Student Won't Tell You [Hardcover] [Jul 14, 2005] Seaman, Barrett",,0912SIF3B4V,4,1,2017-09-12 14:14:00 PDT,1,,2,,,471491195,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
31-ZD2N-I082,B0007DJTPM,"The Goldwater Caper [Jan 01, 1965] Richard H. Rovere and Bill Mauldin",,1205SBTEDDP,15,1,2017-12-04 16:48:03 PST,1,"Harcourt, Brace & World, 1965. First Edition. Very good condition. Dust jacket in excellent condition. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,B0007DJTPM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
31M-3JT-YDJ,B002TC16PU,"Memoirs : Sixty Years on the Firing Line [Hardcover] [Jan 01, 1967] Arthur Krock",,0906SUQTKMV,5,1,2017-09-06 15:42:21 PDT,1,,4,,,B002TC16PU,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
32-GDNQ-8OX9,1568521871,"Tragedy & Triumph: The Journals of Captain R.F. Scott's Last Polar Expedition [May 20, 1998] Robert F. Scott",,0828SQ7ZEZ7,5,1,2017-08-28 14:45:53 PDT,1,,2,,,1568521871,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
36-PP6N-4326,814756751,"Moral and Political Education NOMOS XLIII [Hardcover] [Dec 01, 2001] Macedo, Stephen and Tamir, Yael",,0827SM7Z7RV,12.99,1,2017-08-27 16:05:00 PDT,1,,1,,,814756751,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
36-XR2D-55J5,B001E37IZW,"The Clouds [Hardcover] [Jan 01, 1970] Aristophanes; Arrowsmith, William (translation and Introduction, editor) and McClure, Thomas (sketches)",,1012SEPC6V1,10.99,1,2017-10-12 15:51:58 PDT,1,"Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes, underlining, or highlighting on pages.",2,,,B001E37IZW,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
37-CK1S-3X3J,299075648,"Between Power and Plenty: Foreign Economic Policies of Advanced Industrial States [Jun 01, 1978] Katzenstein, Peter J.",,0908S36XZS7,3,1,2017-09-08 09:58:08 PDT,1,,3,,,299075648,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
39-3BTC-4058,B0006AO8Y8,"The politicos, 1865-1896, [Jan 01, 1938] Josephson, Matthew",,0828SQ7WRED,6,1,2017-08-28 14:44:08 PDT,1,,4,,,B0006AO8Y8,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
39-9QJ4-2WPJ,60109459,"Awakening of American Nationalism (New American Nation) [Dec 01, 1965] Dangerfield, George",,0410UZP45BP,3,1,2018-04-10 10:38:22 PDT,1,"Harper & Row, 1965. First Edition. Dust jacket absent, but clips from the original dust jacket pasted on the interior cover and flyleaf. Cover in good condition. Binding tight. Underlining and marginalia on interior pages.",4,,,60109459,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3AQ-AW2-HYJ,B000P5OMWW,"The Final Solution [Hardcover] [Jan 01, 1953] Gerald Reitlinger",,0911SCCDPGJ,50,1,2017-09-11 08:41:15 PDT,1,"Beechhurst Press, 1953. Stated First American Edition. Wear and tearing on edges of dust jacket reinforced with tape by previous owner. Otherwise in very good condition. Binding tight, pages clean and unmarked.",3,,,B000P5OMWW,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3C-2S6R-91LW,722170289,"S. I. O. P. [Paperback] [Jan 01, 1983] 'PETER PRINGLE, WILLIAM ARKIN'",,1116S7E6PX1,3,1,2017-11-16 13:02:15 PST,1,"Very good condition. Cover in very good condition. Binding tight. No notes, underlining, or highlighting on the pages, with the exception of one name underlined in the end notes.",2,,,722170289,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3C3-B0W-S1X,811200744,"Stephen Hero [Paperback] [Jun 17, 1963] Joyce, James; Spencer, Theodore; Slocum, John J. and Cahoon, Herbert",,0827SM7UI07,3,1,2017-08-27 16:03:26 PDT,1,,4,,,811200744,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3D-L1U6-WVEH,385513038,"Shutting Out the Sun: How Japan Created Its Own Lost Generation [Sep 19, 2006] Zielenziger, Michael",,0827SM7ZAQJ,3,1,2017-08-27 16:05:04 PDT,1,,2,,,385513038,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3G-1H3Q-BP35,B0007DRIZA,"The Berlin story [Jan 01, 1952] Riess, Curt",,0321UDS2HUV,175,1,2018-03-20 17:05:39 PDT,1,"Dial Press, 1952. Dust jacket in excellent condition with some bumping on the edges of the spine. Binding tight, pages clean and unmarked.",2,,,B0007DRIZA,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3GO-TUY-JWB,B0006AX8T4,"May man prevail?: An inquiry into the facts and fictions of foreign policy [Jan 01, 1961] Fromm, Erich",,0828SQ7YQPV,10.34,1,2017-08-28 14:45:24 PDT,1,,3,,,B0006AX8T4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3I-AWM9-YM0U,B001V4GTWC,"Reading Lolita in Tehran: A Memoir in Books [Paperback] [Jan 01, 2004] Nafisi, Azar",,0827SM7ULLD,3,1,2017-08-27 16:03:29 PDT,1,,4,,,B001V4GTWC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3I-P7S2-2G8Q,812921933,"Putting People First: How We Can All Change America [Sep 12, 1992] Clinton, William Jefferson",,0907SZA5NE1,3,1,2017-09-07 11:19:13 PDT,1,,2,,,812921933,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3I-ZCCL-3HP1,393327655,"The End of Faith: Religion, Terror, and the Future of Reason [Paperback] [Sep 17, 2005] Harris, Sam",,0827SM7V6FD,3,1,2017-08-27 16:03:31 PDT,1,,2,,,393327655,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3II-B2K-K0Q,B00A13H4UA,"The Naked Capitalist - A Review And Commentary On Dr. Carroll Quigley's Book Tragedy And Hope [Paperback] [Jan 01, 1970] W. Cleon Skousen",,0827SM7V851,10.12,1,2017-08-27 16:03:43 PDT,1,Private edition printed by the reviewer. Fourth printing.,3,,,B00A13H4UA,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3J-DJIS-ZUO3,B0006EQK4A,"Unusual Mars surface features [Jan 01, 1988] DiPietro, Vincent",,0908S07T4HP,400,1,2017-09-07 17:25:53 PDT,1,Signed and inscribed by co-author Vincent DiPietro to David Laverty.,6,,,B0006EQK4A,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3M-X8ZE-C4FP,091721403X,"The Lincoln Conspiracy [Jun 01, 1977] Balsiger, David W. and Sellier, Charles E.",,0403UGO4MR7,3,1,2018-04-03 11:58:08 PDT,1,"Schick Sunn Classic Books, 1977. Cover in good condition with some wear and corner creasing. Binding tight, pages clean and unmarked. Foxing on the inside covers.",3,,,091721403X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3MD-6D6-V0P,199274355,"Exploring Law's Empire: The Jurisprudence of Ronald Dworkin [Hardcover] [Nov 23, 2006] Hershovitz, Scott",,0827SM7ZDNJ,17.15,1,2017-08-27 16:05:07 PDT,1,"No dust cover, some highlighting.",4,,,199274355,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3P-HPP0-7XCV,B000P63W6I,"Television and Society An Inquest and Agenda for Imporvement [Unknown Binding] [Jan 01, 1965] Harry J. Skornia",,0922SQIDFKJ,30,1,2017-09-22 15:02:36 PDT,1,"McGraw-Hill, 1965. First Edition. Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages.",6,,,B000P63W6I,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3Q-JMDQ-7JEM,679441700,"The Run of His Life: The People v. O.J. Simpson [Hardcover] [Sep 04, 1996] Toobin, Jeffrey",,1011SAX5OHP,5,1,2017-10-11 15:04:46 PDT,1,,2,,,679441700,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3R-17QC-97NL,1585423203,"Voyages of the Pyramid Builders: The True Origins of the Pyramids from Lost Egypt to Ancient America [Paperback] [May 24, 2004] Schoch, Robert M.",,0827SM7VCF7,5,1,2017-08-27 16:03:43 PDT,1,,3,,,1585423203,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3R-YIWO-8FLO,1567510329,"Keeping the Rabble in Line: Interviews with David Barsamian [Jul 01, 2002] Chomsky, Noam and Barsamian, David",,0828SQ7Z3M1,3,1,2017-08-28 14:45:40 PDT,1,,2,,,1567510329,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3W-X0GA-Z7Z2,385504209,"The Da Vinci Code [Hardcover] [Apr 01, 2003] Dan Brown",,0908S3XIL07,5,1,2017-09-08 14:41:00 PDT,1,,3,,,385504209,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3WE-9GJ-0OT,385032404,"Japan: A History in Art [Jan 01, 1964] Bradley Smith; Marius B. Jansen and Nagatake Asano",,0827SM7ZFJ1,9.99,1,2017-08-27 16:05:09 PDT,1,,4,,,385032404,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3X-Z20H-CLPT,394425553,"Beyond Freedom & Dignity [Aug 12, 1971] Skinner, B.F.",,0912SIZDN9J,5,1,2017-09-12 15:45:36 PDT,1,,3,,,394425553,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3XD-B7T-V4C,881849006,"The Man Who Knew Too Much [Dec 01, 1992] Russell, Dick",,0828SQ7WJY1,6,1,2017-08-28 14:44:02 PDT,1,,4,,,881849006,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3Y-N16K-MKGQ,187513705X,"A Free Library in This City: The Illustrated History of the San Francisco Public Library [May 01, 1996] Wiley, Peter Booth",,0828SQ7WDND,6,1,2017-08-28 14:43:58 PDT,1,,2,,,187513705X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3YQ-I6T-41H,345033140,"The fight for freedom for women (Ballantine's illustrated history of the violent century. Politics in action, no. 9) [Jan 01, 1973] Tremain, Rose",,0827SM7T6X7,22.74,2,2017-08-27 16:02:57 PDT,1,"Tight binding. Pages clean and unmarked, except for penciled price marks and previous owner's name and address in pen on flyleaf. Bookstore stamp on bottom exterior of pages. Well preserved in plastic for years.",3,,,345033140,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
3Z-24RO-J4X0,880011882,"My Sister's Hand in Mine: An Expanded Edition of the Collected Works of Jane Bowles [Mar 01, 1989] Bowles, Jane Auer",,0828SQ7X797,3,1,2017-08-28 14:44:21 PDT,1,,4,,,880011882,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
40-0XH4-YVY9,B001RKGZM4,"Dr. Goebbels His Life and Death/First Pr [Hardcover] [Jan 01, 1960] MANVELL, ROGER",,0403UGI86IJ,8.5,1,2018-04-03 10:14:10 PDT,1,"Simon and Schuster, 1960. First Printing. Dust jacket missing, otherwise in very good condition. Cover in excellent condition. Binding tight, pages clean and unmarked.",4,,,B001RKGZM4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
40-9AXD-GTX5,399122443,"Fools Die [Hardcover] [Jan 01, 1978] PUZO, Mario",,0914SUG84FJ,5,1,2017-09-14 16:02:02 PDT,1,,3,,,399122443,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
40-GRJ1-PU85,1594200173,"Gag Rule: On the Suppression of Dissent and Stifling of Democracy [Jun 17, 2004] Lapham, Lewis",,0828SQ7Y1QP,4,1,2017-08-28 14:44:53 PDT,1,,2,,,1594200173,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
40-Y1EE-Q19T,393326071,"Mailman: A Novel [Paperback] [Sep 17, 2004] Lennon, J. Robert",,0827SM7VG67,3,1,2017-08-27 16:03:46 PDT,1,,4,,,393326071,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
40-YIAO-IWV3,465041221,"Made In Texas: George W. Bush And The Southern Takeover Of American Politics (New America Books) [Aug 03, 2004] Lind, Michael",,0827SM7VKS1,3,1,2017-08-27 16:03:48 PDT,1,,2,,,465041221,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
41-PNBD-XE7P,440145651,"Kilgallen [Jul 01, 1980] Israel, Lee",,0327UZWDV91,6.78,1,2018-03-27 15:25:44 PDT,1,"Cover intact but with major damage to the spine, repaired with clear tape. Pages all clean and in good condition.",4,,,440145651,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
41S-D7I-OEJ,B00005WGQF,"The mission of Jeffery Tolamy [Jan 01, 1951] Teilhet, Darwin L.",,1121SFXV8SV,100,1,2017-11-20 17:34:11 PST,1,"William Sloane Associates, 1951. First Printing. Signed and inscribed the author to Gertie on flyleaf, with notes explaining the meaning and import of certain sections of the book. Signature and inscription dated 6 July 1951. Very good condition. Cover in excellent condition. Binding tight. No notes, underlining, or highlighting on the pages.",6,,,B00005WGQF,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
43-6J1H-3E4L,199287171,"Holy Terror [Nov 01, 2005] Eagleton, Terry",,1113SVMN30D,5,1,2017-11-13 10:50:47 PST,1,"Very good condition. Dust jacket in very good condition. No notes, underlining, or highlighting on the pages.",2,,,199287171,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
43-DXGM-JNND,B0007AHDCG,"The game of the foxes: The untold story of German espionage in the United States and Great Britain during World War II [Jan 01, 1971] Farago, Ladislas",,0403UGMB98J,5,1,2018-04-03 10:52:44 PDT,1,"David McKay Company, 1972. Sixth Printing. Dust jacket in excellent condition with mild shelf wear. Binding tight, pages clean and unmarked.",2,,,B0007AHDCG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
43-L4SF-94QE,B0007DUXJS,"Riddle of the Reich, [Jan 01, 1941] Williams, Wythe",,1117S7YMK21,9,1,2017-11-16 17:23:33 PST,1,"Prentice-Hall, 1941. Dust jacket present, but with major tear in the front. Otherwise in very good condition. Cover in very good condition. Binding tight. No notes, underlining, or highlighting on interior pages.",3,,,B0007DUXJS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
44-5LNL-D2KB,B0006WH9V0,"Closing Circle: Nature, Man, and Technology [Jan 01, 1974] Commoner, Barry",,0409UWGM221,3,1,2018-04-09 13:20:40 PDT,1,"Ballantine Books, 1974. Cover in very good condition with small nick on front cover. Binding tight, pages clean and unmarked.",2,,,B0006WH9V0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
44-MTLB-G41F,596005504,"Google Pocket Guide [Paperback] [Jun 22, 2003] Calishain, Tara; Dornfest, Rael and Adams, DJ",,0909S4E2P8J,3,1,2017-09-08 17:06:14 PDT,1,,2,,,596005504,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
46-1J7K-A6I4,441813046,"Titan (Gaea) [Mass Market Paperback] [Apr 15, 1987] Varley, John",,0827SM7YT7P,3,1,2017-08-27 16:04:47 PDT,1,,2,,,441813046,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
48-EU0D-GNOI,553283685,"Hyperion (Hyperion Cantos) [Mass Market Paperback] [Mar 01, 1990] Simmons, Dan",,0827SM7Z0O1,2.5,1,2017-08-27 16:04:49 PDT,1,,3,,,553283685,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
48-QECV-EYDA,29067804,"Continuities in the Study of Social Conflict [Nov 01, 1967] Coser, Lewis A.",,0912SIGHENJ,6,1,2017-09-12 14:20:17 PDT,1,,2,,,29067804,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
48-W0MJ-YMBF,60886889,"Triple Cross [Nov 21, 2006] Lance, Peter",,1011SB1650V,5,1,2017-10-11 16:13:56 PDT,1,,2,,,60886889,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
49-A8VR-4Z9J,60907452,"Barbarism With a Human Face [Jan 01, 1980] Bernard-Henry Levy",,0914SU6V0KP,3,1,2017-09-14 12:07:35 PDT,1,,3,,,60907452,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
49-WBBL-BRN2,804714991,"1905 in St. Petersburg: Labor, Society, and Revolution (Studies of the Harriman Institute, Columbia University) [Hardcover] [May 01, 1989] Surh, Gerald  D.",,1005SXMKAPP,22.3,1,2017-10-05 14:12:15 PDT,1,"Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages.",2,,,804714991,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
4E-IX7E-2KP1,785261036,"The Third Terrorist: The Middle East Connection to the Oklahoma City Bombing [Apr 01, 2004] Davis, Jayna",,0828SQ7U9MP,5,1,2017-08-28 14:43:20 PDT,1,,3,,,785261036,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
4E-IX7E-2KP2,785261036,"The Third Terrorist: The Middle East Connection to the Oklahoma City Bombing [Apr 01, 2004] Davis, Jayna",,0828SQ7YODP,5,2,2017-08-28 14:45:19 PDT,1,,2,,,785261036,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
4F-DFE6-M9UN,089874444X,"Varieties of Fascism: Doctrines of Revolution in the Twentieth Century (Anvil Series) [Paperback] [May 01, 1982] Eugen Weber",,0403UGH8HOD,4,1,2018-04-03 10:08:21 PDT,1,"Anvil Original, 1964. Cover in good condition with some shelf wear and creasing on the back bottom right corner. Binding tight, pages clean and unmarked.",3,,,089874444X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
4G-SG5Y-MXKC,B001NK660E,"Moreta -- Dragonlady of Pern [Hardcover] [Jan 01, 1983] McCaffrey, Anne",,0827SM7ZG0J,3.5,1,2017-08-27 16:05:11 PDT,1,,2,,,B001NK660E,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
